source_file,row_number,field,url,status_code,status,final_url,host,error,checked_at
data_platforms.csv,2,official_url,https://cellxgene.cziscience.com/,200,ok,https://cellxgene.cziscience.com/,cellxgene.cziscience.com,,2026-08-21T10:21:41.330888+00:00
data_platforms.csv,2,platform_paper_url,https://doi.org/10.1101/2023.10.30.563174,429,http_error,https://www.biorxiv.org/lookup/doi/10.1101/2023.10.30.563174,doi.org,,2026-08-21T10:21:50.877654+00:00
data_platforms.csv,3,official_url,https://www.ncbi.nlm.nih.gov/geo/,,network_error,,www.ncbi.nlm.nih.gov,URLError: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1077)>,2026-08-21T10:21:40.375912+00:00
data_platforms.csv,3,platform_paper_url,https://doi.org/10.1093/nar/gks1193,403,access_restricted,https://academic.oup.com/nar/article/41/D1/D991/1067995/NCBI-GEO-archive-for-functional-genomics-data,doi.org,,2026-08-21T10:21:45.587789+00:00
data_platforms.csv,4,official_url,https://data.humancellatlas.org/,200,ok,https://data.humancellatlas.org/,data.humancellatlas.org,,2026-08-21T10:21:41.309359+00:00
data_platforms.csv,4,platform_paper_url,https://doi.org/10.7554/eLife.27041,200,ok,https://elifesciences.org/articles/27041,doi.org,,2026-08-21T10:21:43.755535+00:00
data_platforms.csv,5,official_url,https://singlecell.broadinstitute.org/single_cell,200,ok,https://singlecell.broadinstitute.org/single_cell,singlecell.broadinstitute.org,,2026-08-21T10:21:41.905434+00:00
data_platforms.csv,6,official_url,https://www.ebi.ac.uk/gxa/sc/home,200,ok,https://www.ebi.ac.uk/gxa/sc/home,www.ebi.ac.uk,,2026-08-21T10:21:42.205192+00:00
data_platforms.csv,6,platform_paper_url,https://doi.org/10.1093/nar/gkaa091,403,access_restricted,https://academic.oup.com/nar/article/48/7/e41/5742835,doi.org,,2026-08-21T10:21:43.917448+00:00
data_platforms.csv,7,official_url,https://panglaodb.se/,200,ok,https://panglaodb.se/,panglaodb.se,,2026-08-21T10:21:41.351375+00:00
data_platforms.csv,7,platform_paper_url,https://doi.org/10.1093/database/baz046,403,access_restricted,https://academic.oup.com/database/article/doi/10.1093/database/baz046/5427041,doi.org,,2026-08-21T10:21:43.557997+00:00
data_platforms.csv,8,official_url,https://www.ebi.ac.uk/ena/browser/home,200,ok,https://www.ebi.ac.uk/ena/browser/home,www.ebi.ac.uk,,2026-08-21T10:21:41.736770+00:00
data_platforms.csv,8,platform_paper_url,https://doi.org/10.1093/nar/gkz1063,403,access_restricted,https://academic.oup.com/nar/advance-article/doi/10.1093/nar/gkz1063/5624970,doi.org,,2026-08-21T10:21:45.587866+00:00
data_platforms.csv,9,official_url,https://ngdc.cncb.ac.cn/gsa/,200,ok,https://ngdc.cncb.ac.cn/gsa/,ngdc.cncb.ac.cn,,2026-08-21T10:21:44.846146+00:00
data_platforms.csv,9,platform_paper_url,https://doi.org/10.1093/nar/gkaa1022,403,access_restricted,https://academic.oup.com/nar/article/49/D1/D18/5974090,doi.org,,2026-08-21T10:21:46.207869+00:00
data_platforms.csv,10,official_url,https://www.immport.org/,200,ok,https://www.immport.org/shared/,www.immport.org,,2026-08-21T10:21:49.265508+00:00
data_platforms.csv,10,platform_paper_url,https://doi.org/10.1111/imr.12442,403,access_restricted,https://onlinelibrary.wiley.com/doi/10.1111/imr.12442,doi.org,,2026-08-21T10:21:46.520217+00:00
downstream_datasets.csv,2,official_url,https://www.10xgenomics.com/datasets/fresh-68-k-pbm-cs-donor-a-1-standard-1-1-0,200,ok,https://www.10xgenomics.com/datasets/fresh-68-k-pbm-cs-donor-a-1-standard-1-1-0,www.10xgenomics.com,,2026-08-21T10:21:44.380669+00:00
downstream_datasets.csv,2,original_paper_url,https://doi.org/10.1038/ncomms14049,200,ok,https://www.nature.com/articles/ncomms14049?error=cookies_not_supported&code=5e35550c-0cee-4c5d-a5f4-6b1ccfb23796,doi.org,,2026-08-21T10:21:53.170551+00:00
downstream_datasets.csv,3,official_url,https://www.10xgenomics.com/datasets/5-k-peripheral-blood-mononuclear-cells-pbm-cs-from-a-healthy-donor-next-gem-3-1-standard-3-0-2,200,ok,https://www.10xgenomics.com/datasets/5-k-peripheral-blood-mononuclear-cells-pbm-cs-from-a-healthy-donor-next-gem-3-1-standard-3-0-2,www.10xgenomics.com,,2026-08-21T10:21:46.149311+00:00
downstream_datasets.csv,4,official_url,https://www.10xgenomics.com/datasets/10-k-pbm-cs-from-a-healthy-donor-gene-expression-and-cell-surface-protein-3-standard-3-0-0,200,ok,https://www.10xgenomics.com/datasets/10-k-pbm-cs-from-a-healthy-donor-gene-expression-and-cell-surface-protein-3-standard-3-0-0,www.10xgenomics.com,,2026-08-21T10:21:46.966413+00:00
downstream_datasets.csv,5,official_url,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE84133,,network_error,,www.ncbi.nlm.nih.gov,URLError: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1077)>,2026-08-21T10:21:45.588068+00:00
downstream_datasets.csv,5,original_paper_url,https://doi.org/10.1016/j.cels.2016.08.011,200,ok,https://linkinghub.elsevier.com/retrieve/pii/S2405471216302666,doi.org,,2026-08-21T10:21:49.010309+00:00
downstream_datasets.csv,6,official_url,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE85241,,network_error,,www.ncbi.nlm.nih.gov,URLError: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1077)>,2026-08-21T10:21:46.170236+00:00
downstream_datasets.csv,6,original_paper_url,https://doi.org/10.1016/j.cels.2016.09.002,200,ok,https://linkinghub.elsevier.com/retrieve/pii/S2405471216302927,doi.org,,2026-08-21T10:21:49.571395+00:00
downstream_datasets.csv,7,official_url,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-5061,200,ok,https://www.ebi.ac.uk/biostudies/arrayexpress/studies/E-MTAB-5061,www.ebi.ac.uk,,2026-08-21T10:21:47.995230+00:00
downstream_datasets.csv,7,original_paper_url,https://doi.org/10.1016/j.cmet.2016.08.020,200,ok,https://linkinghub.elsevier.com/retrieve/pii/S1550413116304363,doi.org,,2026-08-21T10:21:51.435144+00:00
downstream_datasets.csv,8,official_url,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE115469,,network_error,,www.ncbi.nlm.nih.gov,URLError: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1077)>,2026-08-21T10:21:47.452082+00:00
downstream_datasets.csv,8,original_paper_url,https://doi.org/10.1038/s41467-018-06318-7,200,ok,https://www.nature.com/articles/s41467-018-06318-7?error=cookies_not_supported&code=0e337d11-5f04-4ffb-b6a4-8fb2880d2344,doi.org,,2026-08-21T10:21:56.513534+00:00
downstream_datasets.csv,9,official_url,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE118257,,network_error,,www.ncbi.nlm.nih.gov,URLError: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1077)>,2026-08-21T10:21:47.452159+00:00
downstream_datasets.csv,9,original_paper_url,https://doi.org/10.1038/s41586-019-1404-z,,network_error,,doi.org,URLError: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1077)>,2026-08-21T10:22:00.416884+00:00
